x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z
48.00,-0.642112,-39.00,48.00,-0.581895,-39.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
45.00,-0.765431,-39.01,45.01,-0.696715,-39.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
42.01,-0.898334,-39.01,42.01,-0.821187,-39.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
39.01,-1.04,-39.01,39.01,-0.954691,-39.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
36.01,-1.19,-39.02,36.01,-1.10,-39.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
33.01,-1.35,-39.02,33.02,-1.25,-39.02,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
30.02,-1.52,-39.03,30.02,-1.40,-39.02,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
27.02,-1.69,-39.04,27.02,-1.57,-39.03,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
24.02,-1.86,-39.04,24.02,-1.73,-39.04,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
21.03,-2.04,-39.06,21.03,-1.89,-39.05,0.00,-0.14,-0.01,0.14,0.00,0.14,0.01
18.03,-2.21,-39.07,18.03,-2.05,-39.06,0.00,-0.16,-0.01,0.16,0.00,0.16,0.01
15.03,-2.38,-39.08,15.03,-2.21,-39.07,0.00,-0.17,-0.01,0.17,0.00,0.17,0.01
12.03,-2.53,-39.09,12.03,-2.35,-39.08,0.00,-0.18,-0.01,0.18,0.00,0.18,0.01
9.02,-2.66,-39.10,9.02,-2.47,-39.10,0.00,-0.20,-0.01,0.20,0.00,0.20,0.01
6.02,-2.77,-39.11,6.02,-2.56,-39.11,0.00,-0.21,-0.01,0.21,0.00,0.21,0.01
3.01,-2.86,-39.12,3.02,-2.63,-39.11,0.00,-0.23,-0.01,0.23,0.00,0.23,0.01
0.007612,-2.91,-39.13,0.010765,-2.67,-39.12,0.00,-0.24,-0.01,0.24,0.00,0.24,0.01
-3.00,-2.93,-39.13,-3.00,-2.68,-39.12,0.00,-0.26,-0.01,0.26,0.00,0.26,0.01
-6.01,-2.92,-39.13,-6.00,-2.65,-39.12,-0.01,-0.27,-0.01,0.27,0.01,0.27,0.01
-9.02,-2.88,-39.12,-9.01,-2.59,-39.11,-0.01,-0.29,-0.01,0.29,0.01,0.29,0.01
-12.02,-2.80,-39.11,-12.02,-2.49,-39.10,-0.01,-0.31,-0.01,0.31,0.01,0.31,0.01
-15.03,-2.69,-39.10,-15.02,-2.37,-39.09,-0.01,-0.32,-0.01,0.32,0.01,0.32,0.01
-18.03,-2.56,-39.08,-18.03,-2.23,-39.08,-0.01,-0.33,-0.01,0.33,0.01,0.33,0.01
-21.04,-2.42,-39.07,-21.03,-2.07,-39.06,-0.01,-0.34,-0.01,0.35,0.01,0.34,0.01
-24.04,-2.26,-39.06,-24.03,-1.91,-39.05,-0.01,-0.35,-0.01,0.35,0.01,0.35,0.01
-27.04,-2.10,-39.05,-27.03,-1.74,-39.04,-0.01,-0.36,-0.01,0.36,0.01,0.36,0.01
-30.03,-1.94,-39.04,-30.02,-1.58,-39.03,-0.01,-0.36,0.00,0.36,0.01,0.36,0.00
-33.03,-1.77,-39.03,-33.02,-1.41,-39.02,-0.01,-0.36,0.00,0.36,0.01,0.36,0.00
-36.03,-1.61,-39.02,-36.02,-1.26,-39.02,-0.01,-0.35,0.00,0.35,0.01,0.35,0.00
-39.02,-1.44,-39.01,-39.01,-1.10,-39.01,-0.01,-0.34,0.00,0.34,0.01,0.34,0.00
-42.02,-1.27,-39.01,-42.01,-0.957842,-39.01,-0.01,-0.32,0.00,0.32,0.01,0.32,0.00
-45.02,-1.11,-39.01,-45.01,-0.820116,-39.01,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-48.01,-0.954456,-39.00,-48.01,-0.691113,-39.00,-0.01,-0.26,0.00,0.26,0.01,0.26,0.00
-51.01,-0.801563,-39.00,-51.00,-0.571099,-39.00,0.00,-0.23,0,0.23,0.00,0.23,0
-54.01,-0.655236,-39.00,-54.00,-0.460508,-39.00,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
-57.00,-0.516842,-39.00,-57.00,-0.359490,-39.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-60.00,-0.387756,-39.00,-60.00,-0.267948,-39,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-63.00,-0.270268,-39.00,-63.00,-0.186460,-39.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-66.00,-0.167923,-39.00,-66.00,-0.116580,-39.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-69.00,-0.083855,-39.00,-69.00,-0.059146,-39.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-72.00,-0.023342,-39.00,-72.00,-0.016770,-39.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,-39,-75,0.000000,-39,0,0,0,0,0,0,0
75,-0.000001,-42,75,-0.000001,-42,0,0,0,0,0,0,0
72.00,-0.011489,-42.00,72.00,-0.010169,-42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.042204,-42.00,69.00,-0.037170,-42.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.087214,-42.00,66.00,-0.076770,-42.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.143338,-42.00,63.00,-0.126326,-42.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
60.00,-0.209568,-42.00,60.00,-0.185220,-42.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
57.00,-0.285129,-42.00,57.00,-0.252989,-42.00,0.00,-0.03,0,0.03,0.00,0.03,0
54.00,-0.369631,-42.00,54.00,-0.329438,-42.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
51.00,-0.462143,-42.00,51.00,-0.413794,-42.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
48.00,-0.563166,-42.00,48.00,-0.506609,-42.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
45.00,-0.672028,-42.00,45.00,-0.607260,-42.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
42.00,-0.788640,-42.01,42.01,-0.715610,-42.01,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
39.01,-0.912836,-42.01,39.01,-0.831460,-42.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
36.01,-1.04,-42.01,36.01,-0.953938,-42.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
33.01,-1.18,-42.02,33.01,-1.08,-42.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
30.01,-1.32,-42.02,30.01,-1.22,-42.02,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
27.01,-1.47,-42.03,27.02,-1.35,-42.02,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
24.02,-1.62,-42.03,24.02,-1.49,-42.03,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
21.02,-1.76,-42.04,21.02,-1.62,-42.04,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
18.02,-1.90,-42.05,18.02,-1.75,-42.05,0.00,-0.15,-0.01,0.15,0.00,0.15,0.01
15.02,-2.03,-42.06,15.02,-1.87,-42.05,0.00,-0.16,-0.01,0.16,0.00,0.16,0.01
12.02,-2.15,-42.07,12.02,-1.98,-42.06,0.00,-0.18,-0.01,0.18,0.00,0.18,0.01
9.01,-2.26,-42.08,9.02,-2.07,-42.07,0.00,-0.19,-0.01,0.19,0.00,0.19,0.01
6.01,-2.35,-42.08,6.01,-2.14,-42.08,0.00,-0.21,-0.01,0.21,0.00,0.21,0.01
3.01,-2.41,-42.09,3.01,-2.19,-42.08,0.00,-0.22,-0.01,0.22,0.00,0.22,0.01
0.001231,-2.46,-42.09,0.005303,-2.22,-42.08,0.00,-0.24,-0.01,0.24,0.00,0.24,0.01
-3.00,-2.47,-42.09,-3.00,-2.22,-42.08,0.00,-0.25,-0.01,0.25,0.00,0.25,0.01
-6.01,-2.47,-42.09,-6.00,-2.20,-42.08,-0.01,-0.27,-0.01,0.27,0.01,0.27,0.01
-9.01,-2.43,-42.09,-9.01,-2.15,-42.08,-0.01,-0.28,-0.01,0.28,0.01,0.28,0.01
-12.02,-2.37,-42.08,-12.01,-2.08,-42.07,-0.01,-0.29,-0.01,0.29,0.01,0.29,0.01
-15.02,-2.29,-42.07,-15.02,-1.99,-42.06,-0.01,-0.30,-0.01,0.30,0.01,0.30,0.01
-18.03,-2.19,-42.06,-18.02,-1.88,-42.06,-0.01,-0.31,-0.01,0.32,0.01,0.31,0.01
-21.03,-2.08,-42.05,-21.02,-1.76,-42.05,-0.01,-0.32,-0.01,0.32,0.01,0.32,0.01
-24.03,-1.96,-42.04,-24.02,-1.63,-42.04,-0.01,-0.33,-0.01,0.33,0.01,0.33,0.01
-27.03,-1.83,-42.04,-27.02,-1.49,-42.03,-0.01,-0.33,0.00,0.33,0.01,0.33,0.00
-30.03,-1.69,-42.03,-30.02,-1.36,-42.02,-0.01,-0.33,0.00,0.33,0.01,0.33,0.00
-33.02,-1.55,-42.02,-33.01,-1.22,-42.02,-0.01,-0.33,0.00,0.33,0.01,0.33,0.00
-36.02,-1.41,-42.02,-36.01,-1.09,-42.01,-0.01,-0.32,0.00,0.32,0.01,0.32,0.00
-39.02,-1.26,-42.01,-39.01,-0.956678,-42.01,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-42.01,-1.12,-42.01,-42.01,-0.831416,-42.01,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-45.01,-0.975824,-42.00,-45.01,-0.712149,-42.00,-0.01,-0.26,0.00,0.26,0.01,0.26,0.00
-48.01,-0.836802,-42.00,-48.00,-0.599838,-42.00,0.00,-0.24,0.00,0.24,0.00,0.24,0.00
-51.01,-0.701818,-42.00,-51.00,-0.494829,-42.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-54.00,-0.572598,-42,-54.00,-0.398007,-42.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-57.00,-0.449964,-42.00,-57.00,-0.309104,-42.00,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
-60.00,-0.335903,-42.00,-60.00,-0.228821,-42.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
-63.00,-0.232902,-42.00,-63.00,-0.158117,-42.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
-66.00,-0.143262,-42.00,-66.00,-0.097530,-42.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-69.00,-0.070389,-42.00,-69.00,-0.048426,-42.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-72.00,-0.019606,-42.00,-72.00,-0.013785,-42.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,-0.000001,-42,-75,-0.000001,-42,0,0,0,0,0,0,0
75,-0.000001,-45,75,-0.000001,-45,0,0,0,0,0,0,0
72.00,-0.009104,-45.00,72.00,-0.007913,-45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.034135,-45.00,69.00,-0.029575,-45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.072041,-45.00,66.00,-0.062563,-45.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.120191,-45.00,63.00,-0.104712,-45.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
60.00,-0.177678,-45.00,60.00,-0.155473,-45.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
57.00,-0.243399,-45.00,57.00,-0.213998,-45.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
54.00,-0.317217,-45.00,54.00,-0.280346,-45.00,0.00,-0.04,0,0.04,0.00,0.04,0
51.00,-0.397814,-45.00,51.00,-0.353304,-45.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
48.00,-0.486106,-45.00,48.00,-0.433868,-45.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
45.00,-0.580979,-45.00,45.00,-0.520926,-45.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
42.00,-0.682483,-45.00,42.00,-0.614525,-45.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
39.00,-0.789922,-45.01,39.00,-0.713895,-45.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
36.00,-0.902859,-45.01,36.01,-0.818543,-45.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
33.01,-1.02,-45.01,33.01,-0.927534,-45.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
30.01,-1.14,-45.02,30.01,-1.04,-45.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
27.01,-1.26,-45.02,27.01,-1.15,-45.02,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
24.01,-1.39,-45.03,24.01,-1.27,-45.02,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
21.01,-1.51,-45.03,21.01,-1.38,-45.03,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
18.01,-1.62,-45.04,18.01,-1.48,-45.03,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
15.01,-1.73,-45.05,15.01,-1.58,-45.04,0.00,-0.16,-0.01,0.16,0.00,0.16,0.01
12.01,-1.83,-45.05,12.01,-1.66,-45.05,0.00,-0.17,-0.01,0.17,0.00,0.17,0.01
9.01,-1.92,-45.06,9.01,-1.73,-45.05,0.00,-0.18,-0.01,0.18,0.00,0.18,0.01
6.00,-1.99,-45.06,6.01,-1.79,-45.05,0.00,-0.20,-0.01,0.20,0.00,0.20,0.01
3.00,-2.04,-45.07,3.01,-1.83,-45.06,0.00,-0.21,-0.01,0.21,0.00,0.21,0.01
-0.001492,-2.07,-45.07,0.003108,-1.85,-45.06,0.00,-0.22,-0.01,0.22,0.00,0.22,0.01
-3.01,-2.09,-45.07,-3.00,-1.85,-45.06,-0.01,-0.24,-0.01,0.24,0.01,0.24,0.01
-6.01,-2.08,-45.07,-6.00,-1.83,-45.06,-0.01,-0.25,-0.01,0.25,0.01,0.25,0.01
-9.01,-2.06,-45.06,-9.01,-1.79,-45.05,-0.01,-0.26,-0.01,0.26,0.01,0.26,0.01
-12.02,-2.01,-45.06,-12.01,-1.74,-45.05,-0.01,-0.27,-0.01,0.27,0.01,0.27,0.01
-15.02,-1.95,-45.05,-15.01,-1.67,-45.05,-0.01,-0.28,-0.01,0.28,0.01,0.28,0.01
-18.02,-1.87,-45.05,-18.01,-1.58,-45.04,-0.01,-0.29,-0.01,0.29,0.01,0.29,0.01
-21.02,-1.78,-45.04,-21.01,-1.48,-45.03,-0.01,-0.30,-0.01,0.30,0.01,0.30,0.01
-24.02,-1.68,-45.03,-24.01,-1.38,-45.03,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-27.02,-1.57,-45.03,-27.01,-1.27,-45.02,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-30.02,-1.46,-45.02,-30.01,-1.16,-45.02,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-33.02,-1.34,-45.02,-33.01,-1.042400,-45.01,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-36.02,-1.22,-45.01,-36.01,-0.929245,-45.01,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-39.01,-1.09,-45.01,-39.01,-0.818470,-45.01,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-42.01,-0.967100,-45.01,-42.01,-0.711595,-45.00,-0.01,-0.26,0.00,0.26,0.01,0.26,0.00
-45.01,-0.843883,-45.00,-45.00,-0.609353,-45.00,0.00,-0.23,0.00,0.23,0.00,0.23,0.00
-48.01,-0.722763,-45.00,-48.00,-0.512491,-45.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-51.00,-0.605102,-45.00,-51.00,-0.421838,-45.00,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
-54.00,-0.492234,-45.00,-54.00,-0.337960,-45.00,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
-57.00,-0.385225,-45.00,-57.00,-0.261001,-45.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-60,-0.286376,-45.00,-60.00,-0.192120,-45.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-63.00,-0.196984,-45.00,-63.00,-0.131291,-45.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
-66.00,-0.119914,-45.00,-66.00,-0.079828,-45.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-69.00,-0.057879,-45.00,-69.00,-0.038676,-45.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-72.00,-0.015456,-45.00,-72.00,-0.010389,-45.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,-0.000001,-45,-75,-0.000001,-45,0,0,0,0,0,0,0
75,-0.000001,-48,75,-0.000001,-48,0,0,0,0,0,0,0
72.00,-0.007152,-48.00,72.00,-0.006087,-48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.027259,-48.00,69.00,-0.023213,-48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.058333,-48.00,66.00,-0.049910,-48.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.098676,-48.00,63.00,-0.084891,-48.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
60.00,-0.147649,-48.00,60.00,-0.127818,-48.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
57.00,-0.203390,-48.00,57.00,-0.177059,-48.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
54.00,-0.266256,-48.00,54.00,-0.233127,-48.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
51.00,-0.335853,-48.00,51.00,-0.295734,-48.00,0.00,-0.04,0,0.04,0.00,0.04,0
48.00,-0.411646,-48.00,48.00,-0.364393,-48.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
45.00,-0.493382,-48.00,45.00,-0.438878,-48.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
42.00,-0.580300,-48.00,42.00,-0.518398,-48.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
39.00,-0.672458,-48.00,39.00,-0.602980,-48.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
36.00,-0.768673,-48.01,36.00,-0.691355,-48.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
33.00,-0.868611,-48.01,33.01,-0.783131,-48.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
30.00,-0.970876,-48.01,30.01,-0.876809,-48.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
27.01,-1.07,-48.02,27.01,-0.970992,-48.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
24.01,-1.18,-48.02,24.01,-1.06,-48.02,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
21.01,-1.28,-48.02,21.01,-1.15,-48.02,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
18.01,-1.37,-48.03,18.01,-1.24,-48.02,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
15.01,-1.46,-48.03,15.01,-1.32,-48.03,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
12.00,-1.54,-48.04,12.01,-1.39,-48.03,0.00,-0.16,-0.01,0.16,0.00,0.16,0.01
9.00,-1.61,-48.04,9.01,-1.44,-48.04,0.00,-0.17,-0.01,0.17,0.00,0.17,0.01
6.00,-1.67,-48.04,6.01,-1.49,-48.04,0.00,-0.18,-0.01,0.18,0.00,0.18,0.01
3.00,-1.71,-48.05,3.00,-1.52,-48.04,0.00,-0.19,-0.01,0.19,0.00,0.19,0.01
-0.003080,-1.74,-48.05,0.001640,-1.54,-48.04,0.00,-0.21,-0.01,0.21,0.00,0.21,0.01
-3.01,-1.76,-48.05,-3.00,-1.54,-48.04,-0.01,-0.22,-0.01,0.22,0.01,0.22,0.01
-6.01,-1.75,-48.05,-6.00,-1.52,-48.04,-0.01,-0.23,-0.01,0.23,0.01,0.23,0.01
-9.01,-1.73,-48.04,-9.00,-1.49,-48.04,-0.01,-0.24,-0.01,0.24,0.01,0.24,0.01
-12.01,-1.70,-48.04,-12.01,-1.45,-48.03,-0.01,-0.25,-0.01,0.25,0.01,0.25,0.01
-15.01,-1.65,-48.04,-15.01,-1.39,-48.03,-0.01,-0.26,-0.01,0.26,0.01,0.26,0.01
-18.02,-1.58,-48.03,-18.01,-1.32,-48.03,-0.01,-0.26,-0.01,0.26,0.01,0.26,0.01
-21.02,-1.51,-48.03,-21.01,-1.24,-48.02,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-24.02,-1.43,-48.02,-24.01,-1.16,-48.02,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-27.02,-1.34,-48.02,-27.01,-1.07,-48.02,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-30.01,-1.24,-48.01,-30.01,-0.972551,-48.01,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-33.01,-1.14,-48.01,-33.01,-0.877727,-48.01,-0.01,-0.26,0.00,0.26,0.01,0.26,0.00
-36.01,-1.035400,-48.01,-36.01,-0.782923,-48.01,-0.01,-0.25,0.00,0.25,0.01,0.25,0.00
-39.01,-0.929474,-48.01,-39.00,-0.689643,-48.00,0.00,-0.24,0.00,0.24,0.00,0.24,0.00
-42.01,-0.823116,-48.00,-42.00,-0.599187,-48.00,0.00,-0.22,0.00,0.22,0.00,0.22,0.00
-45.01,-0.717441,-48.00,-45.00,-0.512460,-48.00,0.00,-0.20,0.00,0.21,0.00,0.20,0.00
-48.00,-0.613197,-48.00,-48.00,-0.429900,-48.00,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
-51.00,-0.512101,-48.00,-51.00,-0.352721,-48.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-54.00,-0.415142,-48.00,-54,-0.281288,-48.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-57.00,-0.323567,-48.00,-57.00,-0.216028,-48.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
-60.00,-0.238883,-48.00,-60.00,-0.157483,-48.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-63.00,-0.162738,-48.00,-63.00,-0.106144,-48.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-66.00,-0.097879,-48.00,-66.00,-0.063438,-48.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-69.00,-0.046662,-48.00,-69.00,-0.030209,-48.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-72.00,-0.012502,-48.00,-72.00,-0.008171,-48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,-0.000001,-48,-75,-0.000001,-48,0,0,0,0,0,0,0
75,-0.000001,-51,75,-0.000001,-51,0,0,0,0,0,0,0
72.00,-0.005563,-51.00,72.00,-0.004630,-51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.021242,-51.00,69.00,-0.017740,-51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.045985,-51.00,66.00,-0.038698,-51.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.079006,-51.00,63.00,-0.067051,-51.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
60.00,-0.119299,-51.00,60.00,-0.102055,-51.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
57.00,-0.166029,-51.00,57.00,-0.143060,-51.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
54.00,-0.218403,-51.00,54.00,-0.189416,-51.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
51.00,-0.276820,-51.00,51.00,-0.241600,-51.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
48.00,-0.340577,-51.00,48.00,-0.298964,-51.00,0.00,-0.04,0,0.04,0.00,0.04,0
45.00,-0.409550,-51.00,45.00,-0.361389,-51.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
42.00,-0.483098,-51.00,42.00,-0.428231,-51.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
39.00,-0.560632,-51.00,39.00,-0.498854,-51.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
36.00,-0.641885,-51.00,36.00,-0.572948,-51.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
33.00,-0.725836,-51.01,33.00,-0.649416,-51.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
30.00,-0.811515,-51.01,30.00,-0.727232,-51.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
27.00,-0.897597,-51.01,27.01,-0.805016,-51.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
24.00,-0.983012,-51.01,24.01,-0.881643,-51.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
21.00,-1.07,-51.02,21.01,-0.955572,-51.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
18.00,-1.15,-51.02,18.01,-1.02,-51.02,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
15.00,-1.22,-51.02,15.01,-1.09,-51.02,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
12.00,-1.29,-51.03,12.01,-1.14,-51.02,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
9.00,-1.34,-51.03,9.00,-1.19,-51.02,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
6.00,-1.39,-51.03,6.00,-1.23,-51.03,0.00,-0.16,-0.01,0.16,0.00,0.16,0.01
3.00,-1.43,-51.03,3.00,-1.25,-51.03,0.00,-0.17,-0.01,0.17,0.00,0.17,0.01
-0.003480,-1.45,-51.03,0.001194,-1.26,-51.03,0.00,-0.19,-0.01,0.19,0.00,0.19,0.01
-3.01,-1.46,-51.03,-3.00,-1.26,-51.03,0.00,-0.20,-0.01,0.20,0.00,0.20,0.01
-6.01,-1.46,-51.03,-6.00,-1.25,-51.03,-0.01,-0.21,-0.01,0.21,0.01,0.21,0.01
-9.01,-1.44,-51.03,-9.00,-1.23,-51.03,-0.01,-0.21,-0.01,0.21,0.01,0.21,0.01
-12.01,-1.41,-51.03,-12.00,-1.19,-51.02,-0.01,-0.22,0.00,0.22,0.01,0.22,0.00
-15.01,-1.37,-51.03,-15.01,-1.15,-51.02,-0.01,-0.23,0.00,0.23,0.01,0.23,0.00
-18.01,-1.32,-51.02,-18.01,-1.09,-51.02,-0.01,-0.23,0.00,0.23,0.01,0.23,0.00
-21.01,-1.26,-51.02,-21.01,-1.026280,-51.02,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-24.01,-1.19,-51.02,-24.01,-0.956723,-51.01,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-27.01,-1.12,-51.01,-27.01,-0.882551,-51.01,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-30.01,-1.037960,-51.01,-30.01,-0.805332,-51.01,-0.01,-0.23,0.00,0.23,0.01,0.23,0.00
-33.01,-0.953172,-51.01,-33.00,-0.726677,-51.01,0.00,-0.23,0.00,0.23,0.00,0.23,0.00
-36.01,-0.865643,-51.00,-36.00,-0.647965,-51.00,0.00,-0.22,0.00,0.22,0.00,0.22,0.00
-39.01,-0.776173,-51.00,-39.00,-0.570066,-51.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-42.01,-0.686285,-51.00,-42.00,-0.494405,-51.00,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
-45.00,-0.596781,-51.00,-45.00,-0.421636,-51.00,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
-48.00,-0.508932,-51.00,-48.00,-0.352723,-51.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
